house_title	house_room	house_area	house_location	house_price
星河四层别墅 满五年唯一 500万装修 拎包入住南北通透	8室2厅	223.12平米	龙岗区	2060万
中泰天成南山一品 3室2厅 750万	3室2厅	87.4平米	南山区	750万
嘉洲豪园精装2+1房 业主诚心出售	2室1厅	80.67平米	福田区	418万
中海华庭 顶楼东南复式 看购物公园景观 可带车位售	5室3厅	227.2平米	福田区	1850万
纯复式栋花园中间  复式大4房 满5年唯一  红本在手	4室2厅	145.47平米	宝安区	1480万
世纪春城四期看花园大三房，安静位置，满五年，红本。	3室2厅	111.84平米	龙华区	625万
新景苑四房双卫大户型 朝南看花园 满五税少	4室2厅	144.54平米	龙岗区	450万
丹堤精装三房，朝南，赠送18㎡露台	3室2厅	138.45平米	龙华区	1080万
东海花园二期 大花园里 朝南4房 看小区全景	4室1厅	168.05平米	福田区	2100万
太古城南 3室1厅 1300万	3室1厅	78.81平米	南山区	1300万
华侨城世界花园海华居高楼层看欢乐谷世界之窗无遮挡	4室1厅	159.27平米	南山区	998万
劲力城市明珠花园 精装三房 满五唯一税费少 看房方便	3室2厅	77.05平米	龙华区	343万
碧桐海苑西南朝向两房 带大阳台 通风采光好 看海景	2室2厅	71.03平米	盐田区	335万
房子是双层复式，看山拥水视野好 朝南满五唯一税费少	4室2厅	241.52平米	罗湖区	1180万
佳兆业可园实用五房业主诚心出售，满五唯一红本。	5室1厅	103.88平米	龙岗区	530万
地铁口房 满五年红本在手 东南向视野好	2室2厅	76.08平米	宝安区	450万
桂芳园六期朝南中空复式五房带双露台。	5室2厅	92.03平米	龙岗区	659万
近双关口地铁  小区配套成熟 价格实在 适合自住	2室2厅	62.42平米	福田区	345万
高楼层 2+1小三房 客厅出阳台 正南向	3室2厅	68.99平米	龙华区	435万
百仕达大三房 地铁房 业主自住 户型方正 满五年	3室2厅	104.05平米	罗湖区	528万
丰润花园大两居 精致装修 即买即住	2室2厅	72.9平米	龙华区	310万
布吉地铁站 80后街中间楼层两房 采光好 税费少	2室1厅	61.61平米	龙岗区	265万
满五唯一少个税，成熟配套，即买即住，太划算。	2室1厅	92.62平米	宝安区	349万
东海丽景花园 朝南两房 满五年免增值税	2室2厅	62.61平米	盐田区	240万
新华城全南向3房2厅2卫，电梯高层，满5年唯一	3室2厅	109.09平米	龙华区	523万
低总价单证157平大平层，满五年税费少，位置安静。	5室2厅	157.73平米	龙华区	730万
顶层复试，赠送200平，实用500平，无遮挡一线海景	8室3厅	267.72平米	宝安区	2600万
富怡雅居，荔园红岭未用，红本，满5唯一，南北通透	4室2厅	147.28平米	福田区	1300万
景观好，视野无遮挡的大两房，安静，满五唯壹看房方便	2室2厅	75.34平米	福田区	518万
新上双地铁口复式3+1房看花园 6米挑高大阳台	4室2厅	89.25平米	宝安区	650万
桃源居15区新小区，花园中间，大五房，户型通透	5室2厅	91.44平米	宝安区	460万
香山里 4室2厅 1420万	4室2厅	175.66平米	南山区	1420万
万科金域华府 3室2厅 720万	3室2厅	89.01平米	龙华区	720万
深业花园 4室2厅 2000万	4室2厅	172.38平米	福田区	2000万
山语华庭 3室2厅 647万	3室2厅	124.44平米	宝安区	647万
山语华庭 4室2厅 700万	4室2厅	120.99平米	宝安区	700万
满两年，欠款少，三面彩光，一本证，户型方正4房	4室1厅	120.99平米	龙岗区	509万
西海湾花园 3室1厅 1060万	3室1厅	117.7平米	南山区	1060万
万科金域华府 3室2厅 720万	3室2厅	89.03平米	龙华区	720万
星河时代 4室2厅 890万	4室2厅	178.74平米	龙岗区	890万
横岗银信二期五房两卫，看横岗公园湖景，南北通透	5室1厅	119.39平米	龙岗区	530万
锦绣花园二期 全朝南户型 通风 采光好，安静居家舒适	3室2厅	179.95平米	南山区	1350万
香山里 3室2厅 1280万	3室2厅	158.8平米	南山区	1280万
天悦龙庭二期 4室2厅 1350万	4室2厅	154.24平米	宝安区	1350万
仁恒峦山美地 5室2厅 600万	5室2厅	142.77平米	龙岗区	600万
汀兰鹭榭花园 4室2厅 3800万	4室2厅	255.52平米	南山区	3800万
金地海景翠堤湾 3室2厅 860万	3室2厅	118.35平米	福田区	860万
红树湾266平大户型，东南向，客厅带270度弧形观景阳台	4室2厅	265.94平米	南山区	4000万
城市山林 4室4厅 1630万	4室4厅	139.64平米	南山区	1630万
鸿翔花园 南向看花园  带平台 精装修 业主诚心出售	5室2厅	162.24平米	罗湖区	1350万
罗湖新秀  安业花园  欧式精装 双公园  诚意出售	4室2厅	109.76平米	罗湖区	495万
蔚蓝海岸2期 4室2厅 1380万	4室2厅	138.45平米	南山区	1380万
广岭家园5+1房 南北通 满五年红本在手 高层装修保养好	5室2厅	154.39平米	罗湖区	1050万
金叶茗苑 4室1厅 700万	4室1厅	142.37平米	宝安区	700万
满五唯一，富通城高楼层4房海景无遮挡，南北通	4室2厅	137.94平米	宝安区	830万
碧荔花园南向大四房中高楼层满两年	4室2厅	139.11平米	福田区	735万
高层全海景实木家具，红本满5唯1，繁华翡翠岛将开业	1室1厅	47.11平米	盐田区	190万
高使用率四居室 安静看公园 中间楼层  地铁	4室2厅	125.62平米	福田区	720万
鸣溪谷 南山脚下 天然氧吧 内配登山道 游泳池 车位	3室2厅	85.95平米	南山区	890万
欢乐海岸2.0旁 凯旋城二期少有大户型 前后安静看花园	4室2厅	175.07平米	宝安区	1420万
慢城4房带2个卫生间 赠送30平左右 满五年不唯一红本	4室2厅	87.9平米	龙岗区	430万
澳城花园一期 5室2厅 2100万	5室2厅	180.99平米	南山区	2100万
前海花园三期复式，155平方5房，使用面多200万装修	5室2厅	155.26平米	南山区	1270万
宏浩花园 4室2厅 1300万	4室2厅	183.94平米	福田区	1300万
翰岭院 4室2厅 780万	4室2厅	109.03平米	福田区	780万
中海康城花园二期 3室1厅 430万	3室1厅	112.74平米	龙岗区	430万
勤诚达22世纪一期 3室2厅 800万	3室2厅	88.12平米	宝安区	800万
香山里5房  4个阳台安静户型  满五年 诚心出售	5室2厅	175.44平米	南山区	1480万
深业二期独栋塔楼大平层两梯两户	5室1厅	166.14平米	宝安区	1300万
招商果岭花园 4室1厅 700万	4室1厅	123.59平米	宝安区	700万
润城花园 3室2厅 660万	3室2厅	102.36平米	南山区	660万
碧水龙庭 3室2厅 515万	3室2厅	95.45平米	龙华区	515万
四联站 信义锦绣花园三房 满二年 采光好随时看房	3室2厅	72.39平米	龙岗区	290万
龙岗紫薇花园聚家装修四居室可拎包入住	4室2厅	119.08平米	龙岗区	345万
户型方正，双卫双阳台，空气对流，采光好的3+1房	3室2厅	130.31平米	福田区	820万
招商澜园 大两房 带固定车位 可改三房 龙华区 观澜	2室1厅	83.19平米	龙华区	360万
特发和平里二期正规大三房 客厅出台 中间楼层 南向	3室1厅	143.37平米	龙华区	755万
振业城四期大平面景观无遮挡  满五年费用少  看房方便	4室2厅	223.49平米	龙岗区	800万
广信花园 04年楼梯房 90%套内使用率 户型方正	3室2厅	90.38平米	宝安区	420万
鸿荣源尚峰标准实用2房 高楼层 主卧朝南看山景	2室2厅	67.06平米	龙岗区	350万
小区花园中间位置 南向高楼层 采光通风佳 满二年	3室1厅	88.95平米	龙华区	430万
宝安体育馆  低密度 看花园 2房2厅 小高层电梯房！	2室2厅	81.89平米	宝安区	428万
4+1东南朝向 客厅看花园 主卧看高尔夫球场	4室2厅	104.11平米	宝安区	650万
峰景台 精装大三房，满两年，业主诚心出售	3室1厅	91.68平米	罗湖区	420万
"诚心卖，4.2米大开间,看房子方便，满4年税费少。"	2室1厅	64.98平米	龙岗区	300万
满京华喜悦里 三房一卫 毛坯 东南朝向 近地铁口	3室2厅	80.48平米	龙岗区	350万
仁恒峦山美地精装修高楼层四房双龙抱珠户型	4室1厅	84.07平米	龙岗区	382万
皓月精装三房，有地铁公园学 校医院，配套齐全，朝南	3室2厅	106.07平米	龙华区	465万
3房装修保养很不错，通透 客厅出阳台，安静 看欢乐谷	3室2厅	106.87平米	南山区	840万
万象天成 两房可改三房  满两年 配套成熟 交通便利	2室1厅	77.43平米	龙岗区	255万
福田成熟片区总价便宜两房，赠送8平米大露台！	2室1厅	50.88平米	福田区	315万
水蓝湾 标准3房2卫 朝南 北	3室2厅	86.66平米	龙岗区	380万
华清园复试小三房，您安在东湖公园和罗湖体育馆里的家	3室1厅	74平米	罗湖区	320万
和平里一期 近地铁物业 厅出阳台带装修  看房方便	4室2厅	121.59平米	龙华区	690万
世金汉宫 复式2房 月租金9000起 180°视野豪无遮挡	2室1厅	49.79平米	罗湖区	330万
长城花园  139平米复式4房  装修保养好  看房方便	4室2厅	139.78平米	福田区	980万
龙岗花半里花园 客厅出阳台 入户花园12.7平	3室2厅	108.33平米	龙岗区	438万
景田缇香名苑交通方便生活设施齐全	2室1厅	71.83平米	福田区	620万
龙华花半里住家三房 看花园 位置安静 高楼层	3室1厅	86.33平米	龙华区	400万
壹锦园   正规3房  业主诚心出售	3室2厅	76.09平米	龙岗区	400万
阅山公馆 正规的四房，客厅西南看小区园景 随时看房	4室1厅	87.71平米	龙岗区	330万
高层，视野开阔， 看房方便 楼下即是地铁口	2室2厅	77.83平米	福田区	485万
世纪春城四期客厅出阳台两房，居家装修，满两年	2室2厅	73.67平米	龙华区	400万
梅林一村十三区南向安静三房红本在手满五年业主诚心卖	3室1厅	89.57平米	福田区	590万
翠盈嘉园精装两房 厅出阳台 户型方正 安静不临街	2室1厅	75.65平米	罗湖区	435万
南北通透户型，水榭春天大社区，配套齐全。	4室2厅	119.3平米	龙华区	780万
当你凝望紫悦的时候，紫悦也在凝望你。89平4房2卫毛坯	4室2厅	88.26平米	龙岗区	366万
麓园 81平 三房一卫  朝南	3室1厅	81.07平米	龙岗区	315万
万科清林径 精装两房 高楼层 视野开阔	2室1厅	78.7平米	龙岗区	260万
少税 客厅卧室全南 高层采光通透 老人小孩家庭优选	2室1厅	76.53平米	罗湖区	410万
桐景花园|标准两房|厅出阳台|南向|景观舒适	2室1厅	79.68平米	罗湖区	419万
阳光花园 实用三房 朝南户型 采光佳	3室1厅	87.11平米	龙岗区	343万
龙岗天虹旁 愉园新村标准大两房 满五年 看房方便	2室2厅	81.56平米	龙岗区	265万
全新小区，交通便利，配套成熟，中层朝南向，采光通风	3室2厅	89.29平米	龙华区	430万
正版电梯两房，红本在手，费用少，看房联系维护人！	2室1厅	79.13平米	宝安区	390万
送露台税少 壹方城旁 高层大两房  地铁口	2室1厅	76.49平米	宝安区	485万
花语岸3房可改5房，毛坯，满5年，可随意装修，	5室2厅	103.69平米	龙岗区	450万
横岗地铁站银信广场精装样板五房 南北通透 看人民公园	5室1厅	119平米	龙岗区	600万
风和日丽紧凑实用三房 南北通透 采光好	3室2厅	82.49平米	龙华区	325万
天安高尔夫花园丽景阁房子，小区环境很好	3室2厅	129.8平米	福田区	480万
前海时代广场 3室2厅 1250万	3室2厅	128.79平米	南山区	1250万
错层复式三房两卫 满两年 门口还有大平台	3室1厅	56.92平米	宝安区	415万
中海日辉台，电梯三房，小区中间位置，有钥匙随时可看	3室1厅	109.78平米	龙岗区	520万
《清爽装修》三房两卫 双阳台看树景 鸟语花香	3室2厅	107.23平米	福田区	860万
万科城看园林景观电梯3房，满5年，客厅出阳台，朝南	3室2厅	123.05平米	龙岗区	590万
四季山水两房满两年 红本在手 楼层好 看山光线充足	2室2厅	80.37平米	福田区	635万
坂田旭景佳园电梯2房2厅出售，红本满五年唯一。	2室1厅	78.72平米	龙岗区	360万
坂田珠江旭景佳园电梯3房，满两年	3室2厅	89.9平米	龙岗区	398万
龙岗 同创九著院 刚需4房2卫 带精装修 朝南看花园	4室2厅	88.41平米	龙岗区	415万
丹枫白露实用跃式两房，精装修，业主诚心放卖	2室1厅	93.42平米	罗湖区	400万
东帝海景家园 3室2厅 770万	3室2厅	104.53平米	南山区	770万
天健花园 清林龙城双校齐上 随时看房 楼层好	3室1厅	74.45平米	龙岗区	280万
学府优质两房朝南安静户型好近地铁配套齐全氛围好	2室2厅	67.07平米	南山区	548万
星河华居 3室1厅 570万	3室1厅	90.74平米	福田区	570万
万科精致两房，安静看花园，舒适宜居	2室2厅	63.21平米	龙岗区	270万
东南向高楼层无遮挡看海实用三房两卫	3室2厅	88.42平米	宝安区	606万
水贝万象城 翠园名校看59万洪湖公园 采光好能照到餐桌	2室1厅	61.01平米	罗湖区	395万
天健电梯两房 随时看房 精装修 清林龙城	2室2厅	78.6平米	龙岗区	305万
电梯高层，大阳台，满五年红本在手，税费少交易快。	2室2厅	77.69平米	龙华区	380万
东帝海景精装3房 朝南看花园 户型方正 满五唯一红本	3室2厅	104.53平米	南山区	775万
郡城电梯两房  清林龙城双校  随时看房  价格便宜	2室2厅	78.48平米	龙岗区	315万
福田梅林 华茂苑精装三房可改四房 满五年、非唯一急售	3室2厅	103.52平米	福田区	620万
恒裕滨城一期，一本证，业主自装	3室1厅	111.33平米	南山区	1892万
恒运豪庭 2室1厅 538万	2室1厅	75.11平米	福田区	538万
岸上林居 复式格局 装修4房3卫 未住过人 实用面积138	4室2厅	107.31平米	龙岗区	432万
龙城广场地铁站城南雅筑厅出阳台两房业主城心出售	2室1厅	50.93平米	龙岗区	192万
银湖谷高层满二红本税少，看山景水库，位置安静	4室1厅	88.2平米	龙岗区	700万
三房户型。小区中间位置，南朝向。看花园	3室2厅	89.16平米	龙华区	430万
有个税不是唯一住宅，没有增值税，双阳台，	2室2厅	77.32平米	福田区	480万
信义嘉御山安静大两房 客厅出阳台 保养好 楼下上学	2室1厅	71.81平米	龙岗区	410万
前海生活区 双地铁大三房 东南向 高层 简装需装修	3室2厅	75.54平米	宝安区	528万
星海名城二期送25平方花园，满5年，2改三房	2室2厅	79.46平米	南山区	540万
山海韵 南北通透的四房 看房随时联系我 小区环境好	4室1厅	144.09平米	南山区	1100万
第五大道三期新小区两层复式，毛坯直接装修入住！	4室2厅	183.8平米	宝安区	1500万
